# Temp u g r i z U B V R I NUV FUV M2 W1 W2
2.860000000000000000e+05 -8.668350000000000222e+00 -9.232509999999999550e+00 -9.832530000000000214e+00 -1.024750000000000050e+01 -1.062500000000000000e+01 -7.898990000000000400e+00 -9.187379999999999214e+00 -9.560420000000000584e+00 -9.949310000000000542e+00 -9.711380000000000123e+00 -7.711929999999999730e+00 -6.937400000000000233e+00 -7.698000000000000398e+00 -7.908380000000000187e+00 -7.430670000000000108e+00
2.870000000000000000e+05 -8.679439999999999600e+00 -9.243669999999999831e+00 -9.843740000000000379e+00 -1.025880000000000081e+01 -1.063620000000000054e+01 -7.910079999999999778e+00 -9.198529999999999873e+00 -9.571609999999999729e+00 -9.960559999999999192e+00 -9.722599999999999909e+00 -7.722839999999999705e+00 -6.948100000000000165e+00 -7.708910000000000373e+00 -7.919330000000000425e+00 -7.441519999999999690e+00
2.880000000000000000e+05 -8.690500000000000114e+00 -9.254780000000000229e+00 -9.854919999999999902e+00 -1.026999999999999957e+01 -1.064750000000000085e+01 -7.921140000000000292e+00 -9.209630000000000649e+00 -9.582760000000000389e+00 -9.971769999999999357e+00 -9.733769999999999811e+00 -7.733719999999999928e+00 -6.958770000000000344e+00 -7.719789999999999708e+00 -7.930240000000000400e+00 -7.452320000000000277e+00
2.890000000000000000e+05 -8.701510000000000744e+00 -9.265869999999999607e+00 -9.866049999999999542e+00 -1.028110000000000035e+01 -1.065859999999999985e+01 -7.932159999999999656e+00 -9.220700000000000784e+00 -9.593870000000000786e+00 -9.982939999999999259e+00 -9.744910000000000849e+00 -7.744570000000000398e+00 -6.969400000000000261e+00 -7.730629999999999669e+00 -7.941110000000000113e+00 -7.463090000000000224e+00
2.900000000000000000e+05 -8.712490000000000734e+00 -9.276910000000000878e+00 -9.877140000000000697e+00 -1.029229999999999912e+01 -1.066980000000000040e+01 -7.943139999999999645e+00 -9.231730000000000658e+00 -9.604950000000000543e+00 -9.994070000000000675e+00 -9.756009999999999849e+00 -7.755370000000000097e+00 -6.979989999999999917e+00 -7.741439999999999877e+00 -7.951950000000000074e+00 -7.473830000000000418e+00
2.910000000000000000e+05 -8.723430000000000462e+00 -9.287910000000000110e+00 -9.888199999999999434e+00 -1.030330000000000013e+01 -1.068089999999999939e+01 -7.954080000000000261e+00 -9.242720000000000269e+00 -9.615990000000000038e+00 -1.000520000000000032e+01 -9.767079999999999984e+00 -7.766140000000000043e+00 -6.990560000000000329e+00 -7.752209999999999823e+00 -7.962749999999999773e+00 -7.484530000000000349e+00
2.920000000000000000e+05 -8.734339999999999549e+00 -9.298880000000000479e+00 -9.899219999999999686e+00 -1.031439999999999912e+01 -1.069200000000000017e+01 -7.964990000000000236e+00 -9.253679999999999239e+00 -9.626989999999999270e+00 -1.001619999999999955e+01 -9.778100000000000236e+00 -7.776880000000000237e+00 -7.001079999999999970e+00 -7.762950000000000017e+00 -7.973510000000000097e+00 -7.495199999999999640e+00
2.930000000000000000e+05 -8.745210000000000150e+00 -9.309820000000000206e+00 -9.910209999999999297e+00 -1.032540000000000013e+01 -1.070299999999999940e+01 -7.975859999999999950e+00 -9.264590000000000103e+00 -9.637950000000000017e+00 -1.002720000000000056e+01 -9.789089999999999847e+00 -7.787580000000000169e+00 -7.011580000000000368e+00 -7.773649999999999949e+00 -7.984239999999999782e+00 -7.505829999999999558e+00
2.940000000000000000e+05 -8.756040000000000489e+00 -9.320710000000000051e+00 -9.921150000000000801e+00 -1.033639999999999937e+01 -1.071400000000000041e+01 -7.986699999999999910e+00 -9.275479999999999947e+00 -9.648880000000000123e+00 -1.003819999999999979e+01 -9.800050000000000594e+00 -7.798250000000000348e+00 -7.022039999999999615e+00 -7.784320000000000128e+00 -7.994939999999999714e+00 -7.516420000000000101e+00
2.950000000000000000e+05 -8.766840000000000188e+00 -9.331569999999999254e+00 -9.932059999999999889e+00 -1.034730000000000061e+01 -1.072489999999999988e+01 -7.997499999999999609e+00 -9.286319999999999908e+00 -9.659769999999999968e+00 -1.004920000000000080e+01 -9.810959999999999681e+00 -7.808880000000000265e+00 -7.032469999999999999e+00 -7.794950000000000045e+00 -8.005599999999999383e+00 -7.526989999999999625e+00
2.960000000000000000e+05 -8.777599999999999625e+00 -9.342389999999999972e+00 -9.942940000000000111e+00 -1.035820000000000007e+01 -1.073590000000000089e+01 -8.008259999999999934e+00 -9.297129999999999228e+00 -9.670619999999999550e+00 -1.006010000000000026e+01 -9.821839999999999904e+00 -7.819480000000000430e+00 -7.042860000000000120e+00 -7.805550000000000210e+00 -8.016230000000000189e+00 -7.537519999999999776e+00
2.970000000000000000e+05 -8.788330000000000197e+00 -9.353180000000000049e+00 -9.953780000000000072e+00 -1.036909999999999954e+01 -1.074680000000000035e+01 -8.018990000000000506e+00 -9.307909999999999684e+00 -9.681440000000000268e+00 -1.007089999999999996e+01 -9.832679999999999865e+00 -7.830040000000000333e+00 -7.053219999999999601e+00 -7.816110000000000113e+00 -8.026820000000000732e+00 -7.548009999999999664e+00
2.980000000000000000e+05 -8.799020000000000508e+00 -9.363929999999999865e+00 -9.964579999999999771e+00 -1.037989999999999924e+01 -1.075760000000000005e+01 -8.029680000000000817e+00 -9.318649999999999878e+00 -9.692230000000000345e+00 -1.008179999999999943e+01 -9.843489999999999185e+00 -7.840569999999999595e+00 -7.063550000000000217e+00 -7.826640000000000263e+00 -8.037369999999999237e+00 -7.558469999999999800e+00
2.990000000000000000e+05 -8.809680000000000177e+00 -9.374650000000000816e+00 -9.975339999999999208e+00 -1.039070000000000071e+01 -1.076839999999999975e+01 -8.040340000000000487e+00 -9.329349999999999810e+00 -9.702970000000000539e+00 -1.009259999999999913e+01 -9.854260000000000019e+00 -7.851060000000000372e+00 -7.073850000000000193e+00 -7.837130000000000152e+00 -8.047900000000000276e+00 -7.568900000000000183e+00
3.000000000000000000e+05 -8.820299999999999585e+00 -9.385329999999999728e+00 -9.986069999999999780e+00 -1.040140000000000065e+01 -1.077919999999999945e+01 -8.050969999999999516e+00 -9.340020000000000877e+00 -9.713680000000000092e+00 -1.010340000000000060e+01 -9.865000000000000213e+00 -7.861519999999999619e+00 -7.084109999999999907e+00 -7.847590000000000288e+00 -8.058389999999999276e+00 -7.579290000000000305e+00
3.010000000000000000e+05 -8.830880000000000507e+00 -9.395979999999999777e+00 -9.996769999999999712e+00 -1.041220000000000034e+01 -1.078989999999999938e+01 -8.061560000000000059e+00 -9.350649999999999906e+00 -9.724360000000000781e+00 -1.011410000000000053e+01 -9.875700000000000145e+00 -7.871950000000000003e+00 -7.094350000000000378e+00 -7.858019999999999783e+00 -8.068839999999999790e+00 -7.589660000000000295e+00
3.020000000000000000e+05 -8.841440000000000410e+00 -9.406589999999999563e+00 -1.000740000000000052e+01 -1.042290000000000028e+01 -1.080059999999999931e+01 -8.072110000000000340e+00 -9.361250000000000071e+00 -9.734999999999999432e+00 -1.012480000000000047e+01 -9.886359999999999815e+00 -7.882349999999999746e+00 -7.104549999999999699e+00 -7.868420000000000414e+00 -8.079259999999999664e+00 -7.599990000000000023e+00
3.030000000000000000e+05 -8.851960000000000051e+00 -9.417160000000000863e+00 -1.001810000000000045e+01 -1.043350000000000044e+01 -1.081129999999999924e+01 -8.082629999999999981e+00 -9.371819999999999595e+00 -9.745609999999999218e+00 -1.013540000000000063e+01 -9.896990000000000620e+00 -7.892710000000000115e+00 -7.114720000000000155e+00 -7.878779999999999895e+00 -8.089650000000000674e+00 -7.610280000000000378e+00
3.040000000000000000e+05 -8.862439999999999429e+00 -9.427709999999999368e+00 -1.002860000000000085e+01 -1.044410000000000061e+01 -1.082189999999999941e+01 -8.093120000000000758e+00 -9.382350000000000634e+00 -9.756180000000000518e+00 -1.014610000000000056e+01 -9.907590000000000785e+00 -7.903039999999999843e+00 -7.124850000000000350e+00 -7.889109999999999623e+00 -8.100009999999999266e+00 -7.620549999999999713e+00
3.050000000000000000e+05 -8.872889999999999944e+00 -9.438219999999999388e+00 -1.003919999999999924e+01 -1.045470000000000077e+01 -1.083249999999999957e+01 -8.103569999999999496e+00 -9.392839999999999634e+00 -9.766719999999999402e+00 -1.015659999999999918e+01 -9.918150000000000688e+00 -7.913330000000000197e+00 -7.134960000000000413e+00 -7.899409999999999599e+00 -8.110329999999999373e+00 -7.630779999999999674e+00
3.060000000000000000e+05 -8.883309999999999818e+00 -9.448689999999999145e+00 -1.004969999999999963e+01 -1.046529999999999916e+01 -1.084309999999999974e+01 -8.113989999999999370e+00 -9.403309999999999391e+00 -9.777229999999999421e+00 -1.016719999999999935e+01 -9.928679999999999950e+00 -7.923600000000000421e+00 -7.145030000000000214e+00 -7.909670000000000201e+00 -8.120620000000000616e+00 -7.640979999999999883e+00
3.070000000000000000e+05 -8.893689999999999429e+00 -9.459130000000000038e+00 -1.006020000000000003e+01 -1.047579999999999956e+01 -1.085360000000000014e+01 -8.124380000000000379e+00 -9.413740000000000663e+00 -9.787699999999999179e+00 -1.017769999999999975e+01 -9.939170000000000726e+00 -7.933830000000000382e+00 -7.155079999999999885e+00 -7.919900000000000162e+00 -8.130879999999999441e+00 -7.651150000000000340e+00
3.080000000000000000e+05 -8.904049999999999798e+00 -9.469540000000000290e+00 -1.007070000000000043e+01 -1.048620000000000019e+01 -1.086410000000000053e+01 -8.134729999999999350e+00 -9.424129999999999896e+00 -9.798130000000000450e+00 -1.018820000000000014e+01 -9.949630000000000862e+00 -7.944029999999999703e+00 -7.165090000000000181e+00 -7.930100000000000371e+00 -8.141109999999999403e+00 -7.661279999999999646e+00
3.090000000000000000e+05 -8.914369999999999905e+00 -9.479919999999999902e+00 -1.008109999999999928e+01 -1.049670000000000059e+01 -1.087459999999999916e+01 -8.145049999999999457e+00 -9.434490000000000265e+00 -9.808540000000000703e+00 -1.019870000000000054e+01 -9.960060000000000358e+00 -7.954200000000000159e+00 -7.175080000000000346e+00 -7.940269999999999939e+00 -8.151300000000000878e+00 -7.671389999999999709e+00
3.100000000000000000e+05 -8.924649999999999750e+00 -9.490259999999999252e+00 -1.009149999999999991e+01 -1.050709999999999944e+01 -1.088499999999999979e+01 -8.155340000000000700e+00 -9.444819999999999993e+00 -9.818910000000000693e+00 -1.020909999999999940e+01 -9.970449999999999591e+00 -7.964330000000000354e+00 -7.185030000000000250e+00 -7.950409999999999755e+00 -8.161459999999999937e+00 -7.681460000000000399e+00
3.110000000000000000e+05 -8.934910000000000352e+00 -9.500569999999999737e+00 -1.010180000000000078e+01 -1.051750000000000007e+01 -1.089540000000000042e+01 -8.165599999999999525e+00 -9.455120000000000857e+00 -9.829250000000000043e+00 -1.021950000000000003e+01 -9.980809999999999960e+00 -7.974440000000000417e+00 -7.194950000000000401e+00 -7.960510000000000197e+00 -8.171599999999999753e+00 -7.691510000000000069e+00
3.120000000000000000e+05 -8.945130000000000692e+00 -9.510849999999999582e+00 -1.011219999999999963e+01 -1.052779999999999916e+01 -1.090579999999999927e+01 -8.175819999999999865e+00 -9.465389999999999304e+00 -9.839549999999999130e+00 -1.022979999999999912e+01 -9.991139999999999688e+00 -7.984510000000000218e+00 -7.204839999999999911e+00 -7.970589999999999620e+00 -8.181699999999999307e+00 -7.701520000000000366e+00
3.130000000000000000e+05 -8.955320000000000391e+00 -9.521089999999999165e+00 -1.012240000000000073e+01 -1.053810000000000002e+01 -1.091610000000000014e+01 -8.186009999999999565e+00 -9.475619999999999266e+00 -9.849830000000000751e+00 -1.024009999999999998e+01 -1.000140000000000029e+01 -7.994559999999999889e+00 -7.214710000000000178e+00 -7.980629999999999669e+00 -8.191760000000000375e+00 -7.711500000000000021e+00
3.140000000000000000e+05 -8.965479999999999450e+00 -9.531299999999999883e+00 -1.013269999999999982e+01 -1.054840000000000089e+01 -1.092639999999999922e+01 -8.196180000000000021e+00 -9.485820000000000363e+00 -9.860070000000000334e+00 -1.025040000000000084e+01 -1.001169999999999938e+01 -8.004569999999999297e+00 -7.224540000000000184e+00 -7.990639999999999965e+00 -8.201800000000000423e+00 -7.721449999999999925e+00
3.150000000000000000e+05 -8.975600000000000023e+00 -9.541479999999999961e+00 -1.014289999999999914e+01 -1.055869999999999997e+01 -1.093670000000000009e+01 -8.206300000000000594e+00 -9.495990000000000819e+00 -9.870269999999999655e+00 -1.026069999999999993e+01 -1.002190000000000047e+01 -8.014549999999999841e+00 -7.234340000000000437e+00 -8.000619999999999621e+00 -8.211809999999999832e+00 -7.731379999999999697e+00
3.160000000000000000e+05 -8.985699999999999577e+00 -9.551629999999999399e+00 -1.015310000000000024e+01 -1.056889999999999930e+01 -1.094689999999999941e+01 -8.216400000000000148e+00 -9.506130000000000635e+00 -9.880449999999999733e+00 -1.027089999999999925e+01 -1.003209999999999980e+01 -8.024499999999999744e+00 -7.244119999999999671e+00 -8.010579999999999146e+00 -8.221790000000000376e+00 -7.741270000000000095e+00
3.170000000000000000e+05 -8.995760000000000645e+00 -9.561749999999999972e+00 -1.016329999999999956e+01 -1.057910000000000039e+01 -1.095710000000000051e+01 -8.226470000000000837e+00 -9.516239999999999810e+00 -9.890599999999999170e+00 -1.028110000000000035e+01 -1.004229999999999912e+01 -8.034420000000000783e+00 -7.253870000000000040e+00 -8.020500000000000185e+00 -8.231730000000000658e+00 -7.751129999999999853e+00
3.180000000000000000e+05 -9.005800000000000693e+00 -9.571839999999999904e+00 -1.017340000000000089e+01 -1.058919999999999995e+01 -1.096729999999999983e+01 -8.236499999999999488e+00 -9.526310000000000500e+00 -9.900710000000000122e+00 -1.029129999999999967e+01 -1.005240000000000045e+01 -8.044309999999999405e+00 -7.263580000000000148e+00 -8.030390000000000583e+00 -8.241649999999999920e+00 -7.760959999999999859e+00
3.190000000000000000e+05 -9.015800000000000480e+00 -9.581889999999999574e+00 -1.018350000000000044e+01 -1.059929999999999950e+01 -1.097739999999999938e+01 -8.246510000000000673e+00 -9.536350000000000549e+00 -9.910790000000000433e+00 -1.030139999999999922e+01 -1.006250000000000000e+01 -8.054169999999999163e+00 -7.273270000000000124e+00 -8.040250000000000341e+00 -8.251530000000000697e+00 -7.770760000000000112e+00
3.200000000000000000e+05 -9.025769999999999627e+00 -9.591920000000000002e+00 -1.019359999999999999e+01 -1.060940000000000083e+01 -1.098750000000000071e+01 -8.256479999999999819e+00 -9.546369999999999578e+00 -9.920840000000000103e+00 -1.031150000000000055e+01 -1.007259999999999955e+01 -8.064009999999999678e+00 -7.282930000000000348e+00 -8.050079999999999458e+00 -8.261390000000000455e+00 -7.780540000000000234e+00
3.210000000000000000e+05 -9.035709999999999908e+00 -9.601910000000000167e+00 -1.020359999999999978e+01 -1.061950000000000038e+01 -1.099760000000000026e+01 -8.266420000000000101e+00 -9.556350000000000122e+00 -9.930859999999999133e+00 -1.032160000000000011e+01 -1.008259999999999934e+01 -8.073809999999999931e+00 -7.292559999999999931e+00 -8.059879999999999711e+00 -8.271209999999999951e+00 -7.790280000000000094e+00
3.220000000000000000e+05 -9.045619999999999550e+00 -9.611869999999999692e+00 -1.021359999999999957e+01 -1.062950000000000017e+01 -1.100769999999999982e+01 -8.276339999999999364e+00 -9.566300000000000026e+00 -9.940849999999999298e+00 -1.033159999999999989e+01 -1.009270000000000067e+01 -8.083579999999999544e+00 -7.302159999999999762e+00 -8.069660000000000721e+00 -8.281010000000000204e+00 -7.799999999999999822e+00
3.230000000000000000e+05 -9.055500000000000327e+00 -9.621800000000000352e+00 -1.022359999999999935e+01 -1.063949999999999996e+01 -1.101769999999999960e+01 -8.286220000000000141e+00 -9.576219999999999288e+00 -9.950810000000000599e+00 -1.034159999999999968e+01 -1.010260000000000069e+01 -8.093320000000000292e+00 -7.311740000000000350e+00 -8.079399999999999693e+00 -8.290779999999999816e+00 -7.809680000000000177e+00
3.240000000000000000e+05 -9.065360000000000085e+00 -9.631709999999999994e+00 -1.023349999999999937e+01 -1.064949999999999974e+01 -1.102769999999999939e+01 -8.296070000000000277e+00 -9.586109999999999687e+00 -9.960739999999999483e+00 -1.035159999999999947e+01 -1.011260000000000048e+01 -8.103040000000000020e+00 -7.321290000000000298e+00 -8.089119999999999422e+00 -8.300520000000000564e+00 -7.819340000000000401e+00
3.250000000000000000e+05 -9.075179999999999580e+00 -9.641579999999999373e+00 -1.024349999999999916e+01 -1.065939999999999976e+01 -1.103759999999999941e+01 -8.305899999999999395e+00 -9.595980000000000842e+00 -9.970639999999999503e+00 -1.036149999999999949e+01 -1.012250000000000050e+01 -8.112719999999999487e+00 -7.330799999999999983e+00 -8.098800000000000665e+00 -8.310230000000000672e+00 -7.828969999999999985e+00
3.260000000000000000e+05 -9.084970000000000212e+00 -9.651419999999999888e+00 -1.025329999999999941e+01 -1.066929999999999978e+01 -1.104749999999999943e+01 -8.315690000000000026e+00 -9.605809999999999960e+00 -9.980510000000000659e+00 -1.037139999999999951e+01 -1.013240000000000052e+01 -8.122379999999999711e+00 -7.340300000000000047e+00 -8.108459999999999113e+00 -8.319910000000000139e+00 -7.838569999999999816e+00
3.270000000000000000e+05 -9.094730000000000203e+00 -9.661229999999999762e+00 -1.026319999999999943e+01 -1.067919999999999980e+01 -1.105739999999999945e+01 -8.325459999999999638e+00 -9.615610000000000213e+00 -9.990349999999999397e+00 -1.038129999999999953e+01 -1.014220000000000077e+01 -8.132009999999999295e+00 -7.349759999999999849e+00 -8.118090000000000472e+00 -8.329560000000000741e+00 -7.848139999999999894e+00
